Entity,Code,Year,Hydropower (Terawatt-hours)
OECD,,1998,1354.67328151798
OECD,,1999,1363.018984226521
OECD,,2000,1367.1279355050726
OECD,,2001,1263.692129754075
OECD,,2002,1285.9960044685101
OECD,,2003,1255.6751569887615
OECD,,2004,1282.711438820763
OECD,,2005,1292.6280320324784
OECD,,2006,1312.5838135387232
OECD,,2007,1277.012069772236
OECD,,2008,1328.098466028473
OECD,,2009,1315.4882659528228
OECD,,2010,1353.9739909271348
OECD,,2011,1383.8523635949603
OECD,,2012,1389.1277310709415
OECD,,2013,1408.6880115525162
OECD,,2014,1388.7045509442992
OECD,,2015,1369.3615355041945
OECD,,2016,1400.2645044918202
Other Africa,,1965,12.153074174733
Other Africa,,1966,13.461445937510998
Other Africa,,1967,13.785115159104004
Other Africa,,1968,15.065365764834002
Other Africa,,1969,17.229787820817
Other Africa,,1970,21.803942815552002
Other Africa,,1971,20.369807504094
Other Africa,,1972,23.349199215376
Other Africa,,1973,23.704969951533002
Other Africa,,1974,27.350816089357004
Other Africa,,1975,28.650125571157997
Other Africa,,1976,30.599332439815992
Other Africa,,1977,33.831558722531
Other Africa,,1978,33.993600940575
Other Africa,,1979,36.22286798387999
Other Africa,,1980,34.96841235587529
Other Africa,,1981,36.14882226187051
Other Africa,,1982,36.6477639347722
Other Africa,,1983,34.86419906187051
Other Africa,,1984,34.48088951942446
Other Africa,,1985,38.18629585195844
Other Africa,,1986,39.871816701358924
Other Africa,,1987,37.569500708424464
Other Africa,,1988,40.251771357139894
Other Africa,,1989,43.11079776712709
Other Africa,,1990,46.732452923237986
Other Africa,,1991,48.46545741276199
Other Africa,,1992,47.11381546942424
Other Africa,,1993,46.0961285569076
Other Africa,,1994,45.6134021657866
Other Africa,,1995,49.644947375626245
Other Africa,,1996,49.998979918871434
Other Africa,,1997,50.38451818851954
Other Africa,,1998,52.60133274001692
Other Africa,,1999,55.9610196126517
Other Africa,,2000,59.37031633158603
Other Africa,,2001,64.43996887108247
Other Africa,,2002,66.50843130883523
Other Africa,,2003,67.11498490029551
Other Africa,,2004,73.58856055242678
Other Africa,,2005,74.77325445165059
Other Africa,,2006,80.53004358275113
Other Africa,,2007,78.03860312334324
Other Africa,,2008,80.56156337834334
Other Africa,,2009,83.82812123482768
Other Africa,,2010,92.70606691823572
Other Africa,,2011,89.563958554799
Other Africa,,2012,97.19050753616361
Other Africa,,2013,104.04338567572414
Other Africa,,2014,108.50610514656319
Other Africa,,2015,103.9868519015745
Other Africa,,2016,98.9921621944606
Other Asia Pacific,,1965,10.343227689095777
Other Asia Pacific,,1966,10.390905289095777
Other Asia Pacific,,1967,10.614324689095778
Other Asia Pacific,,1968,10.638099289095775
Other Asia Pacific,,1969,10.815035089095774
Other Asia Pacific,,1970,11.062787289095775
Other Asia Pacific,,1971,11.390600689095777
Other Asia Pacific,,1972,11.814555889095775
Other Asia Pacific,,1973,11.786058889095777
Other Asia Pacific,,1974,12.457508089095777
Other Asia Pacific,,1975,12.908189492950033
Other Asia Pacific,,1976,13.363444692950033
Other Asia Pacific,,1977,13.61487749295003
Other Asia Pacific,,1978,14.18347149295003
Other Asia Pacific,,1979,15.175037600026627
Other Asia Pacific,,1980,15.252334140664782
Other Asia Pacific,,1981,15.516974966151434
Other Asia Pacific,,1982,16.026017180138986
Other Asia Pacific,,1983,15.73013833491856
Other Asia Pacific,,1984,17.192480865455714
Other Asia Pacific,,1985,19.112396594949484
Other Asia Pacific,,1986,20.432865840404034
Other Asia Pacific,,1987,20.975212181818172
Other Asia Pacific,,1988,23.397940269696964
Other Asia Pacific,,1989,24.05829187777777
Other Asia Pacific,,1990,25.432690791838372
Other Asia Pacific,,1991,24.672156035101004
Other Asia Pacific,,1992,23.501027468030298
Other Asia Pacific,,1993,24.053063303999995
Other Asia Pacific,,1994,25.484320448969694
Other Asia Pacific,,1995,26.36095309842424
Other Asia Pacific,,1996,24.10102788394949
Other Asia Pacific,,1997,22.01337791158585
Other Asia Pacific,,1998,22.642016448414132
Other Asia Pacific,,1999,23.934943305384646
Other Asia Pacific,,2000,24.764430981865047
Other Asia Pacific,,2001,25.76264624465515
Other Asia Pacific,,2002,25.729740580332322
Other Asia Pacific,,2003,27.585292990009087
Other Asia Pacific,,2004,28.35016395831211
Other Asia Pacific,,2005,30.69423611784464
Other Asia Pacific,,2006,33.89863599201515
Other Asia Pacific,,2007,36.407539384225245
Other Asia Pacific,,2008,38.52294562331535
Other Asia Pacific,,2009,38.04651225800546
Other Asia Pacific,,2010,46.74517351715535
Other Asia Pacific,,2011,51.55091811531557
Other Asia Pacific,,2012,51.055403210404435
Other Asia Pacific,,2013,60.284215906848885
Other Asia Pacific,,2014,57.68051075092969
Other Asia Pacific,,2015,58.689150104396255
Other Asia Pacific,,2016,61.17331054724793
Other Europe & Eurasia,,1965,10.142833649999995
Other Europe & Eurasia,,1966,11.063848115999999
Other Europe & Eurasia,,1967,11.939170381999999
Other Europe & Eurasia,,1968,13.122463447999998
Other Europe & Eurasia,,1969,16.284936314
Other Europe & Eurasia,,1970,16.894701979999997
Other Europe & Eurasia,,1971,18.106728397999998
Other Europe & Eurasia,,1972,20.819059415999995
Other Europe & Eurasia,,1973,19.942676833999997
Other Europe & Eurasia,,1974,24.484443251999995
Other Europe & Eurasia,,1975,23.367114869999995
Other Europe & Eurasia,,1976,25.02387848799999
Other Europe & Eurasia,,1977,29.32413730599999
Other Europe & Eurasia,,1978,30.451878523999994
Other Europe & Eurasia,,1979,32.340806742
Other Europe & Eurasia,,1980,34.43750415999998
Other Europe & Eurasia,,1981,31.76130811399999
Other Europe & Eurasia,,1982,30.33238806799999
Other Europe & Eurasia,,1983,28.89902562199999
Other Europe & Eurasia,,1984,33.20407277599999
Other Europe & Eurasia,,1985,62.92588592999998
Other Europe & Eurasia,,1986,64.45043308399998
Other Europe & Eurasia,,1987,67.50862503799999
Other Europe & Eurasia,,1988,75.71781619199999
Other Europe & Eurasia,,1989,69.962227746
Other Europe & Eurasia,,1990,66.99429182929292
Other Europe & Eurasia,,1991,74.68470228525251
Other Europe & Eurasia,,1992,68.70306956121212
Other Europe & Eurasia,,1993,68.97152978525251
Other Europe & Eurasia,,1994,75.13235419373737
Other Europe & Eurasia,,1995,71.00088979838384
Other Europe & Eurasia,,1996,80.07571650767676
Other Europe & Eurasia,,1997,73.45559241898991
Other Europe & Eurasia,,1998,75.77405598545455
Other Europe & Eurasia,,1999,82.10767969636365
Other Europe & Eurasia,,2000,78.15625139198991
Other Europe & Eurasia,,2001,76.33323761622223
Other Europe & Eurasia,,2002,74.70942113347476
Other Europe & Eurasia,,2003,78.05233442525252
Other Europe & Eurasia,,2004,87.7124761000404
Other Europe & Eurasia,,2005,87.64750729557575
Other Europe & Eurasia,,2006,84.50180242524762
Other Europe & Eurasia,,2007,79.23805331070709
Other Europe & Eurasia,,2008,83.22863106084849
Other Europe & Eurasia,,2009,90.22385424093937
Other Europe & Eurasia,,2010,104.11455010693919
Other Europe & Eurasia,,2011,86.38542240963636
Other Europe & Eurasia,,2012,87.98004529846466
Other Europe & Eurasia,,2013,100.1494405519091
Other Europe & Eurasia,,2014,96.59076890060607
Other Europe & Eurasia,,2015,91.35201322552524
Other Europe & Eurasia,,2016,96.070927955466
Other Middle East,,1965,0.6267104
Other Middle East,,1966,0.6988074000000001
Other Middle East,,1967,0.8400656000000001
Other Middle East,,1968,0.9421626
Other Middle East,,1969,1.0934208
Other Middle East,,1970,1.1003566
Other Middle East,,1971,1.088873
Other Middle East,,1972,1.067873
Other Middle East,,1973,0.7866804000000001
Other Middle East,,1974,1.5565848
Other Middle East,,1975,2.014037
Other Middle East,,1976,2.494037
Other Middle East,,1977,3.1381026
Other Middle East,,1978,3.6153622
Other Middle East,,1979,4.248397799999999
Other Middle East,,1980,4.109265199999999
Other Middle East,,1981,4.0913607999999995
Other Middle East,,1982,4.1923608
Other Middle East,,1983,3.9453608
Other Middle East,,1984,4.4933608
Other Middle East,,1985,4.5324577999999995
Other Middle East,,1986,4.0254578
Other Middle East,,1987,4.1903622
Other Middle East,,1988,4.1496204
Other Middle East,,1989,3.890716
Other Middle East,,1990,3.8467160000000002
Other Middle East,,1991,3.5710356
Other Middle East,,1992,4.0715234
Other Middle East,,1993,3.9315548
Other Middle East,,1994,3.9391026
Other Middle East,,1995,3.8191995999999997
Other Middle East,,1996,3.9401995999999997
Other Middle East,,1997,4.0931996
Other Middle East,,1998,4.0904578
Other Middle East,,1999,3.670716
Other Middle East,,2000,4.3296518
Other Middle East,,2001,4.40591
Other Middle East,,2002,4.7480328
Other Middle East,,2003,4.6397746
Other Middle East,,2004,5.9150328
Other Middle East,,2005,9.513452200000001
Other Middle East,,2006,10.836
Other Middle East,,2007,9.902000000000001
Other Middle East,,2008,6.789433000000001
Other Middle East,,2009,5.766112
Other Middle East,,2010,8.258252
Other Middle East,,2011,8.355661631332813
Other Middle East,,2012,10.220459
Other Middle East,,2013,9.021301000000001
Other Middle East,,2014,6.02979
Other Middle East,,2015,8.024171926266561
Other Middle East,,2016,7.99398755096994
Other South & Central America,,1965,2.8493633486790486
Other South & Central America,,1966,4.244205864966634
Other South & Central America,,1967,4.451730177663955
Other South & Central America,,1968,4.7107470797413455
Other South & Central America,,1969,5.023296691923425
Other South & Central America,,1970,5.820938808493269
Other South & Central America,,1971,6.952011628170983
Other South & Central America,,1972,6.545796149177864
Other South & Central America,,1973,7.110589228170985
Other South & Central America,,1974,7.313973627921577
Other South & Central America,,1975,6.988543192438666
Other South & Central America,,1976,7.377309047100474
Other South & Central America,,1977,7.676778997341673
Other South & Central America,,1978,9.084401333090414
Other South & Central America,,1979,9.933039665747708
Other South & Central America,,1980,12.252616406333756
Other South & Central America,,1981,12.3709351988
Other South & Central America,,1982,11.9683628026
Other South & Central America,,1983,14.305884110400003
Other South & Central America,,1984,15.8782290559
Other South & Central America,,1985,19.660471065199992
Other South & Central America,,1986,30.415186250000005
Other South & Central America,,1987,36.883067
Other South & Central America,,1988,38.541462
Other South & Central America,,1989,42.02925634959999
Other South & Central America,,1990,47.50588214069999
Other South & Central America,,1991,49.47345960119999
Other South & Central America,,1992,48.7147050016
Other South & Central America,,1993,54.2817681489
Other South & Central America,,1994,58.1250381644
Other South & Central America,,1995,63.38006254040404
Other South & Central America,,1996,68.30490992803031
Other South & Central America,,1997,75.23778017401008
Other South & Central America,,1998,77.76053472731547
Other South & Central America,,1999,78.16028864555794
Other South & Central America,,2000,81.1827999201877
Other South & Central America,,2001,73.66852558523487
Other South & Central America,,2002,77.78901033516803
Other South & Central America,,2003,81.2638823370073
Other South & Central America,,2004,78.9190072336428
Other South & Central America,,2005,81.07470966961064
Other South & Central America,,2006,81.78554606913754
Other South & Central America,,2007,86.2036376286337
Other South & Central America,,2008,86.39633381249085
Other South & Central America,,2009,85.13412675777137
Other South & Central America,,2010,89.72697386739814
Other South & Central America,,2011,91.29324643473875
Other South & Central America,,2012,94.7062997377111
Other South & Central America,,2013,96.99506801324301
Other South & Central America,,2014,92.14290241893762
Other South & Central America,,2015,91.78627699935441
Other South & Central America,,2016,99.65724535237277
Pakistan,PAK,1965,2.1964418
Pakistan,PAK,1966,2.1964418
Pakistan,PAK,1967,2.6030266
Pakistan,PAK,1968,3.1289352
Pakistan,PAK,1969,3.3012918
Pakistan,PAK,1970,2.9212234
Pakistan,PAK,1971,3.8139422
Pakistan,PAK,1972,4.0128152
Pakistan,PAK,1973,4.2337852
Pakistan,PAK,1974,4.2558822
Pakistan,PAK,1975,4.8966952
Pakistan,PAK,1976,5.3165382
Pakistan,PAK,1977,6.3153226
Pakistan,PAK,1978,7.8400156
Pakistan,PAK,1979,8.4764092
Pakistan,PAK,1980,8.8874134
Pakistan,PAK,1981,9.28074
Pakistan,PAK,1982,10.4430422
Pakistan,PAK,1983,12.0958978
Pakistan,PAK,1984,12.5378378
Pakistan,PAK,1985,13.0239718
Pakistan,PAK,1986,12.4538692
Pakistan,PAK,1987,16.373877
Pakistan,PAK,1988,17.1649496
Pakistan,PAK,1989,17.4433718
Pakistan,PAK,1990,17.0854004
Pakistan,PAK,1991,18.2830578
Pakistan,PAK,1992,19.9447522
Pakistan,PAK,1993,21.9334822
Pakistan,PAK,1994,21.5268974
Pakistan,PAK,1995,22.7466518
Pakistan,PAK,1996,24.7972534
Pakistan,PAK,1997,18.4465756
Pakistan,PAK,1998,24.107827
Pakistan,PAK,1999,21.5048004
Pakistan,PAK,2000,17.5582762
Pakistan,PAK,2001,18.2918966
Pakistan,PAK,2002,20.417628
Pakistan,PAK,2003,24.5975
Pakistan,PAK,2004,26.216
Pakistan,PAK,2005,30.699
Pakistan,PAK,2006,30.247
Pakistan,PAK,2007,31.622
Pakistan,PAK,2008,26.964
Pakistan,PAK,2009,28.18
Pakistan,PAK,2010,29.475
Pakistan,PAK,2011,30.5695
Pakistan,PAK,2012,29.4765
Pakistan,PAK,2013,30.895
Pakistan,PAK,2014,31.898
Pakistan,PAK,2015,32.2775
Pakistan,PAK,2016,34.0485
Peru,PER,1965,2.629543
Peru,PER,1966,2.8239966
Peru,PER,1967,3.1642904
Peru,PER,1968,3.3940992
Peru,PER,1969,3.6990378
Peru,PER,1970,3.8272004
Peru,PER,1971,4.2779792
Peru,PER,1972,4.441497
Peru,PER,1973,4.7685326
Peru,PER,1974,5.2237308
Peru,PER,1975,5.4667978
Peru,PER,1976,5.8026722
Peru,PER,1977,6.0236422
Peru,PER,1978,6.2004182
Peru,PER,1979,6.6998104
Peru,PER,1980,7.0135878
Peru,PER,1981,8.0035334
Peru,PER,1982,8.39686
Peru,PER,1983,8.1184378
Peru,PER,1984,8.5692166
Peru,PER,1985,9.3868056
Peru,PER,1986,9.8861978
Peru,PER,1987,10.6551734
Peru,PER,1988,10.4342034
Peru,PER,1989,10.3988482
Peru,PER,1990,10.1778782
Peru,PER,1991,11.2341148
Peru,PER,1992,9.6873248
Peru,PER,1993,11.6760548
Peru,PER,1994,12.81626
Peru,PER,1995,12.9376
Peru,PER,1996,13.3236
Peru,PER,1997,13.2145
Peru,PER,1998,13.8083
Peru,PER,1999,14.5406
Peru,PER,2000,16.1761
Peru,PER,2001,17.6148
Peru,PER,2002,18.0401
Peru,PER,2003,18.5337
Peru,PER,2004,17.525299999999998
Peru,PER,2005,17.977
Peru,PER,2006,19.5943
Peru,PER,2007,19.5488
Peru,PER,2008,19.0596
Peru,PER,2009,19.9038
Peru,PER,2010,20.0521
Peru,PER,2011,21.557299999999998
Peru,PER,2012,22.0319
Peru,PER,2013,22.319599999999998
Peru,PER,2014,22.2107
Peru,PER,2015,23.687062827457563
Peru,PER,2016,23.826155999999997
Philippines,PHL,1965,0.7601368
Philippines,PHL,1966,0.795492
Philippines,PHL,1967,1.0739142
Philippines,PHL,1968,0.7026846
Philippines,PHL,1969,0.7999114
Philippines,PHL,1970,1.5423706
Philippines,PHL,1971,1.7058884
Philippines,PHL,1972,1.4318856
Philippines,PHL,1973,1.8473092
Philippines,PHL,1974,2.2229582
Philippines,PHL,1975,2.2229582
Philippines,PHL,1976,2.6339624
Philippines,PHL,1977,1.9268584
Philippines,PHL,1978,2.8018996
Philippines,PHL,1979,2.7753832
Philippines,PHL,1980,3.4382932
Philippines,PHL,1981,3.690199
Philippines,PHL,1982,3.8183616
Philippines,PHL,1983,2.960998
Philippines,PHL,1984,5.214892
Philippines,PHL,1985,5.5728634
Philippines,PHL,1986,6.0015452
Philippines,PHL,1987,5.2458278
Philippines,PHL,1988,6.2667092
Philippines,PHL,1989,6.4876792
Philippines,PHL,1990,6.062
Philippines,PHL,1991,5.145
Philippines,PHL,1992,4.44
Philippines,PHL,1993,5.03
Philippines,PHL,1994,5.862
Philippines,PHL,1995,6.232
Philippines,PHL,1996,7.03
Philippines,PHL,1997,6.069
Philippines,PHL,1998,5.066
Philippines,PHL,1999,7.84
Philippines,PHL,2000,7.799
Philippines,PHL,2001,7.104
Philippines,PHL,2002,7.032973
Philippines,PHL,2003,7.86982
Philippines,PHL,2004,8.592681
Philippines,PHL,2005,8.386773
Philippines,PHL,2006,9.939413
Philippines,PHL,2007,8.563433000000002
Philippines,PHL,2008,9.842533999999999
Philippines,PHL,2009,9.787567
Philippines,PHL,2010,7.803405
Philippines,PHL,2011,9.697531999999999
Philippines,PHL,2012,10.252134
Philippines,PHL,2013,10.019308
Philippines,PHL,2014,9.137272999999999
Philippines,PHL,2015,8.665078
Philippines,PHL,2016,9.273896302534627
Poland,POL,1965,0.9187699999999989
Poland,POL,1966,0.9304000000000014
Poland,POL,1967,0.9885500000000008
Poland,POL,1968,1.0583299999999987
Poland,POL,1969,0.9071400000000007
Poland,POL,1970,1.8840599999999992
Poland,POL,1971,1.9189500000000024
Poland,POL,1972,1.9305800000000004
Poland,POL,1973,1.8491700000000004
Poland,POL,1974,2.4539300000000006
Poland,POL,1975,2.3725200000000006
Poland,POL,1976,2.093400000000001
Poland,POL,1977,2.395780000000001
Poland,POL,1978,2.384149999999998
Poland,POL,1979,2.4539300000000006
Poland,POL,1980,3.279660000000001
Poland,POL,1981,3.01217
Poland,POL,1982,2.6051199999999985
Poland,POL,1983,3.3261799999999986
Poland,POL,1984,3.3494399999999986
Poland,POL,1985,3.89605
Poland,POL,1986,3.8030100000000018
Poland,POL,1987,4.05887
Poland,POL,1988,4.19843
Poland,POL,1989,3.75649
Poland,POL,1990,3.31455
Poland,POL,1991,3.407590000000003
Poland,POL,1992,3.570409999999999
Poland,POL,1993,3.53552
Poland,POL,1994,3.7681199999999984
Poland,POL,1995,3.8495299999999983
Poland,POL,1996,3.9076799999999974
Poland,POL,1997,3.8146399999999994
Poland,POL,1998,4.326360000000002
Poland,POL,1999,4.27984
Poland,POL,2000,4.1144614
Poland,POL,2001,4.220527
Poland,POL,2002,3.9023302
Poland,POL,2003,3.292453
Poland,POL,2004,2.082
Poland,POL,2005,2.201
Poland,POL,2006,2.042
Poland,POL,2007,2.3520000000000003
Poland,POL,2008,2.1530000000000005
Poland,POL,2009,2.375
Poland,POL,2010,2.92
Poland,POL,2011,2.332
Poland,POL,2012,2.037
Poland,POL,2013,2.439
Poland,POL,2014,2.182
Poland,POL,2015,1.832
Poland,POL,2016,2.14
Portugal,PRT,1965,3.975
Portugal,PRT,1966,5.276
Portugal,PRT,1967,5.481
Portugal,PRT,1968,5.188
Portugal,PRT,1969,6.311
Portugal,PRT,1970,5.804
Portugal,PRT,1971,6.17
Portugal,PRT,1972,7.086
Portugal,PRT,1973,7.325
Portugal,PRT,1974,7.828
Portugal,PRT,1975,6.41
Portugal,PRT,1976,4.787
Portugal,PRT,1977,9.966
Portugal,PRT,1978,10.811
Portugal,PRT,1979,11.213
Portugal,PRT,1980,8.015
Portugal,PRT,1981,5.019
Portugal,PRT,1982,6.921
Portugal,PRT,1983,8.026
Portugal,PRT,1984,9.765
Portugal,PRT,1985,10.693
Portugal,PRT,1986,8.514
Portugal,PRT,1987,9.153
Portugal,PRT,1988,12.233
Portugal,PRT,1989,5.819
Portugal,PRT,1990,9.157
Portugal,PRT,1991,9.043
Portugal,PRT,1992,4.646
Portugal,PRT,1993,8.538
Portugal,PRT,1994,10.658
Portugal,PRT,1995,8.343
Portugal,PRT,1996,14.761
Portugal,PRT,1997,13.105
Portugal,PRT,1998,12.983
Portugal,PRT,1999,7.2860000000000005
Portugal,PRT,2000,11.323
Portugal,PRT,2001,14.034
Portugal,PRT,2002,7.8
Portugal,PRT,2003,15.722999999999999
Portugal,PRT,2004,9.869
Portugal,PRT,2005,4.731
Portugal,PRT,2006,10.919
Portugal,PRT,2007,10.027
Portugal,PRT,2008,6.799
Portugal,PRT,2009,8.285
Portugal,PRT,2010,16.148
Portugal,PRT,2011,11.536000000000001
Portugal,PRT,2012,5.622
Portugal,PRT,2013,13.73
Portugal,PRT,2014,15.568999999999999
Portugal,PRT,2015,8.660506278000002
Portugal,PRT,2016,15.798724988796177
Qatar,QAT,1965,0
Qatar,QAT,1966,0
Qatar,QAT,1967,0
Qatar,QAT,1968,0
Qatar,QAT,1969,0
Qatar,QAT,1970,0
Qatar,QAT,1971,0
Qatar,QAT,1972,0
Qatar,QAT,1973,0
Qatar,QAT,1974,0
Qatar,QAT,1975,0
Qatar,QAT,1976,0
Qatar,QAT,1977,0
Qatar,QAT,1978,0
Qatar,QAT,1979,0
Qatar,QAT,1980,0
Qatar,QAT,1981,0
Qatar,QAT,1982,0
Qatar,QAT,1983,0
Qatar,QAT,1984,0
Qatar,QAT,1985,0
Qatar,QAT,1986,0
Qatar,QAT,1987,0
Qatar,QAT,1988,0
Qatar,QAT,1989,0
Qatar,QAT,1990,0
Qatar,QAT,1991,0
Qatar,QAT,1992,0
Qatar,QAT,1993,0
Qatar,QAT,1994,0
Qatar,QAT,1995,0
Qatar,QAT,1996,0
Qatar,QAT,1997,0
Qatar,QAT,1998,0
Qatar,QAT,1999,0
Qatar,QAT,2000,0
Qatar,QAT,2001,0
Qatar,QAT,2002,0
Qatar,QAT,2003,0
Qatar,QAT,2004,0
Qatar,QAT,2005,0
Qatar,QAT,2006,0
Qatar,QAT,2007,0
Qatar,QAT,2008,0
Qatar,QAT,2009,0
Qatar,QAT,2010,0
Qatar,QAT,2011,0
Qatar,QAT,2012,0
Qatar,QAT,2013,0
Qatar,QAT,2014,0
Qatar,QAT,2015,0
Qatar,QAT,2016,0
Romania,ROU,1965,0.9987844
Romania,ROU,1966,1.0341396
Romania,ROU,1967,1.4760796
Romania,ROU,1968,1.5600482
Romania,ROU,1969,2.2229582
Romania,ROU,1970,2.7665444
Romania,ROU,1971,4.4989492
Romania,ROU,1972,7.3406234
Romania,ROU,1973,7.5483352
Romania,ROU,1974,8.4764092
Romania,ROU,1975,8.7106374
Romania,ROU,1976,8.1051796
Romania,ROU,1977,9.3381922
Romania,ROU,1978,10.6198182
Romania,ROU,1979,11.3401804
Romania,ROU,1980,12.6439034
Romania,ROU,1981,12.7367108
Romania,ROU,1982,11.8528308
Romania,ROU,1983,10.0364574
Romania,ROU,1984,11.3269222
Romania,ROU,1985,11.8970248
Romania,ROU,1986,10.8142718
Romania,ROU,1987,11.2120178
Romania,ROU,1988,13.6205908
Romania,ROU,1989,12.6306452
Romania,ROU,1990,10.9777896
Romania,ROU,1991,14.2481456
Romania,ROU,1992,11.6981518
Romania,ROU,1993,12.7676466
Romania,ROU,1994,13.0504882
Romania,ROU,1995,16.7009126
Romania,ROU,1996,15.7595804
Romania,ROU,1997,17.5140822
Romania,ROU,1998,18.8885156
Romania,ROU,1999,18.2918966
Romania,ROU,2000,14.7784736
Romania,ROU,2001,14.9243138
Romania,ROU,2002,16.0468414
Romania,ROU,2003,13.2626194
Romania,ROU,2004,16.513
Romania,ROU,2005,20.207
Romania,ROU,2006,18.356
Romania,ROU,2007,15.966
Romania,ROU,2008,17.195
Romania,ROU,2009,15.534
Romania,ROU,2010,19.883
Romania,ROU,2011,14.728
Romania,ROU,2012,12.065999999999999
Romania,ROU,2013,14.793500000000002
Romania,ROU,2014,18.5235
Romania,ROU,2015,16.633000000000003
Romania,ROU,2016,17.905369114536114
Russia,RUS,1985,159.7259548
Russia,RUS,1986,164.3309696
Russia,RUS,1987,162.5278544
Russia,RUS,1988,160.9236122
Russia,RUS,1989,159.7259548
Russia,RUS,1990,166.8456082
Russia,RUS,1991,168.1228148
Russia,RUS,1992,172.6261834
Russia,RUS,1993,175.207113
Russia,RUS,1994,175.8346678
Russia,RUS,1995,177.0323252
Russia,RUS,1996,154.0293482
Russia,RUS,1997,157.529513
Russia,RUS,1998,158.7271704
Russia,RUS,1999,160.9236122
Russia,RUS,2000,165.3341734
Russia,RUS,2001,175.9318946
Russia,RUS,2002,164.147
Russia,RUS,2003,157.628
Russia,RUS,2004,177.637
Russia,RUS,2005,174.538
Russia,RUS,2006,175.214
Russia,RUS,2007,178.979
Russia,RUS,2008,166.728
Russia,RUS,2009,176.134
Russia,RUS,2010,168.20621
Russia,RUS,2011,164.7492
Russia,RUS,2012,164.517
Russia,RUS,2013,179.3788
Russia,RUS,2014,174.8724
Russia,RUS,2015,169.941572
Russia,RUS,2016,186.618257
Saudi Arabia,SAU,1965,0
Saudi Arabia,SAU,1966,0
Saudi Arabia,SAU,1967,0
Saudi Arabia,SAU,1968,0
Saudi Arabia,SAU,1969,0
Saudi Arabia,SAU,1970,0
Saudi Arabia,SAU,1971,0
Saudi Arabia,SAU,1972,0
Saudi Arabia,SAU,1973,0
Saudi Arabia,SAU,1974,0
Saudi Arabia,SAU,1975,0
Saudi Arabia,SAU,1976,0
Saudi Arabia,SAU,1977,0
Saudi Arabia,SAU,1978,0
Saudi Arabia,SAU,1979,0
Saudi Arabia,SAU,1980,0
Saudi Arabia,SAU,1981,0
Saudi Arabia,SAU,1982,0
Saudi Arabia,SAU,1983,0
Saudi Arabia,SAU,1984,0
Saudi Arabia,SAU,1985,0
Saudi Arabia,SAU,1986,0
Saudi Arabia,SAU,1987,0
Saudi Arabia,SAU,1988,0
Saudi Arabia,SAU,1989,0
Saudi Arabia,SAU,1990,0
Saudi Arabia,SAU,1991,0
Saudi Arabia,SAU,1992,0
Saudi Arabia,SAU,1993,0
Saudi Arabia,SAU,1994,0
Saudi Arabia,SAU,1995,0
Saudi Arabia,SAU,1996,0
Saudi Arabia,SAU,1997,0
Saudi Arabia,SAU,1998,0
Saudi Arabia,SAU,1999,0
Saudi Arabia,SAU,2000,0
Saudi Arabia,SAU,2001,0
Saudi Arabia,SAU,2002,0
Saudi Arabia,SAU,2003,0
Saudi Arabia,SAU,2004,0
Saudi Arabia,SAU,2005,0
Saudi Arabia,SAU,2006,0
Saudi Arabia,SAU,2007,0
Saudi Arabia,SAU,2008,0
Saudi Arabia,SAU,2009,0
Saudi Arabia,SAU,2010,0
Saudi Arabia,SAU,2011,0
Saudi Arabia,SAU,2012,0
Saudi Arabia,SAU,2013,0
Saudi Arabia,SAU,2014,0
Saudi Arabia,SAU,2015,0
Saudi Arabia,SAU,2016,0
Singapore,SGP,1965,0
Singapore,SGP,1966,0
Singapore,SGP,1967,0
Singapore,SGP,1968,0
Singapore,SGP,1969,0
Singapore,SGP,1970,0
Singapore,SGP,1971,0
Singapore,SGP,1972,0
Singapore,SGP,1973,0
Singapore,SGP,1974,0
Singapore,SGP,1975,0
Singapore,SGP,1976,0
Singapore,SGP,1977,0
Singapore,SGP,1978,0
Singapore,SGP,1979,0
Singapore,SGP,1980,0
Singapore,SGP,1981,0
Singapore,SGP,1982,0
Singapore,SGP,1983,0
Singapore,SGP,1984,0
Singapore,SGP,1985,0
Singapore,SGP,1986,0
Singapore,SGP,1987,0
Singapore,SGP,1988,0
Singapore,SGP,1989,0
Singapore,SGP,1990,0
Singapore,SGP,1991,0
Singapore,SGP,1992,0
Singapore,SGP,1993,0
Singapore,SGP,1994,0
Singapore,SGP,1995,0
Singapore,SGP,1996,0
Singapore,SGP,1997,0
Singapore,SGP,1998,0
Singapore,SGP,1999,0
Singapore,SGP,2000,0
Singapore,SGP,2001,0
Singapore,SGP,2002,0
Singapore,SGP,2003,0
Singapore,SGP,2004,0
Singapore,SGP,2005,0
Singapore,SGP,2006,0
Singapore,SGP,2007,0
Singapore,SGP,2008,0
Singapore,SGP,2009,0
Singapore,SGP,2010,0
Singapore,SGP,2011,0
Singapore,SGP,2012,0
Singapore,SGP,2013,0
Singapore,SGP,2014,0
Singapore,SGP,2015,0
Singapore,SGP,2016,0
Slovakia,SVK,1965,2.2229582
Slovakia,SVK,1966,2.1301508
Slovakia,SVK,1967,1.8252122
Slovakia,SVK,1968,1.6749526
Slovakia,SVK,1969,1.303723
Slovakia,SVK,1970,1.966633
Slovakia,SVK,1971,1.476
Slovakia,SVK,1972,1.546
Slovakia,SVK,1973,1.322
Slovakia,SVK,1974,2.223
